"no.cond.assign","no.constant.condition","no.empty","no.irregular.whitespace","complexity","curly","dot.location","eqeqeq","vars.on.top","no.undef","no.unused.vars","no.use.before.define","id.length","semi","max.depth","max.len","max.params","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","mixLOC.1","codePerLine","paremeter","Url","X1","X2","X3","X4","X5"
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,2,2,0,2,22.33333333,0,"http://rosettacode.org//wiki/Undefined_values",0,0,0.000382713300811069,0.999028247650867,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,6,6,1,1,0,1,36.83333333,0,"http://rosettacode.org//wiki/Unicode_variable_names",0.00604418671544278,0,0.00259772555835399,0.990742623176448,0
0,0,0,0,0,0,0,1,0,5,0,0,2,1,0,0,0,0,0,0,10,10,1,1,0,1,18,0,"http://rosettacode.org//wiki/Queue/Usage",0.0420016034725849,0,0,0.957242264286803,0
0,0,0,0,1,8,0,0,6,7,0,0,1,10,0,14,0,2,0,0,118,93,32,7,0,7,35.43220339,0,"http://rosettacode.org//wiki/Using_the_Meetup.com_API",0.497575296646807,0.0158126096211375,0,0.484011699510765,0
0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,9,9,1,1,0,1,20.66666667,0,"http://rosettacode.org//wiki/Closures/Value_capture",0.0143650166467033,0,0.00227148747902011,0.982182358139723,0.000534247749739777
0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,0,0,0,0,0,17,16,1,0,0,0,22.41176471,0,"http://rosettacode.org//wiki/Closures/Value_capture",0.0139590736976092,0,0.0692258637181766,0.915540388815306,0.000636770961862618
0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,26.57142857,0,"http://rosettacode.org//wiki/Variadic_function",0.0314946535834036,0,0,0.967791436523591,0
0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,35,0,"http://rosettacode.org//wiki/Variadic_function",0.00936308511198491,0,0,0.990011550686888,0
0,0,0,0,1,0,0,3,0,1,0,0,15,0,0,0,0,1,0,0,61,53,6,1,3,1,21.85245902,2,"http://rosettacode.org//wiki/Vector_products",0.195089879600024,0.0406258874299723,0.0108919206547367,0.749280198341091,0.0026801819712504
0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,3,0,0,0,0,22,18,4,0,0,0,28.36363636,2,"http://rosettacode.org//wiki/Vigen%C3%A8re_cipher",0.0616279933352978,0.0281290680532298,0.00494696321045833,0.901901790188233,0.00251897697394775
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,7,7,2,2,0,2,36.14285714,0,"http://rosettacode.org//wiki/Web_scraping",0.00587101148472381,0,0.00116847085885308,0.99234492975662,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,27.71428571,0,"http://rosettacode.org//wiki/Hello_world/Web_server",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,10.6,0,"http://rosettacode.org//wiki/Loops/While",0,0,0.000382713300811069,0.999028247650867,0
0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,18,18,0,0,0,0,19.83333333,3,"http://rosettacode.org//wiki/Loops/While",0.00238667444738553,0,0.00474412773381621,0.992267288457233,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,1.9,0,"http://rosettacode.org//wiki/Loops/While",0.0452055736337561,0,0.00102530999170595,0.953005306318417,0
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,19,18,0,0,1,0,34.84210526,0,"http://rosettacode.org//wiki/Guess_the_number/With_feedback",0.072053142914289,0.0468461334245165,0,0.876354025074736,0.0038088366739983
0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,12,11,1,0,0,0,31,2,"http://rosettacode.org//wiki/Word_wrap",0.011360615978498,0.154947885010767,0,0.828043001442129,0.00479240900257877
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,0,"http://rosettacode.org//wiki/Word_wrap",0,0,0,0.999411537937282,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,0,"http://rosettacode.org//wiki/Word_wrap",0,0,0,0.999411537937282,0
0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,21,20,0,0,1,0,30.57142857,0,"http://rosettacode.org//wiki/Word_wrap",0,0,0.0337375190339255,0.965677256921162,0
0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,5,0,1,0,0,67,49,18,0,0,0,30.98507463,0,"http://rosettacode.org//wiki/Monads/Writer_monad",0.0833004117139817,0.111925052670604,0.0227082729050566,0.778962677305812,0.00200684748282958
0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,5,0,0,0,0,20,16,7,3,0,3,39.4,0,"http://rosettacode.org//wiki/XML/XPath",0.158843221985111,0,0,0.837114878777494,0.00282499266600652
0,0,0,0,0,0,0,0,2,0,2,0,11,2,0,0,0,0,0,0,24,24,0,0,0,0,21,1,"http://rosettacode.org//wiki/Y_combinator",0.0276720463494814,0.242540744803759,0,0.728716395357122,0
0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,9,9,0,0,0,0,19.44444444,1,"http://rosettacode.org//wiki/Y_combinator",0,0.100813781040779,0,0.898445140050146,0
0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,15,15,0,0,0,0,22.8,1,"http://rosettacode.org//wiki/Y_combinator",0,0.226219474044662,0,0.772850649577369,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,18.2,1,"http://rosettacode.org//wiki/Y_combinator",0,0.087874956365458,0,0.911406685723566,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,20.6,1,"http://rosettacode.org//wiki/Y_combinator",0,0.087874956365458,0,0.911406685723566,0
0,0,0,0,1,4,0,0,7,0,1,0,4,4,0,13,1,3,0,0,57,51,15,9,0,9,38.36842105,4,"http://rosettacode.org//wiki/Yin_and_yang",0.206506286073401,0.790097590479392,0,0,0.000805876966694894
0,0,0,0,1,0,0,0,4,6,0,0,14,17,3,8,1,1,0,0,67,61,5,0,1,0,34.10447761,0,"http://rosettacode.org//wiki/Yin_and_yang",0.310608853231354,0.42898326286964,0,0.220896357155444,0.0371642185003661
0,0,0,0,1,0,0,1,1,30,0,0,16,1,2,6,0,2,0,0,83,76,8,2,1,2,26.72289157,2.5,"http://rosettacode.org//wiki/Yin_and_yang",0.399519956361084,0.0173786965013263,0,0.557604619979229,0.0233513681503379
0,0,0,0,1,7,0,1,4,4,0,0,6,0,0,0,0,1,0,0,29,27,2,0,0,0,21.72413793,1,"http://rosettacode.org//wiki/Zig-zag_matrix",0.323269743828725,0,0,0.674858967721073,0
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,59,25,34,0,0,0,38.38983051,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0.085885864009829,0.139224914955631,0.0319020334519042,0.741830892583501,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,16.57142857,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,2,1,1,2,1,8,5,0,0,1,2,0,0,57,51,8,2,0,2,22.98245614,2.5,"http://rosettacode.org//wiki/Fibonacci_word/fractal",0,0.788311430002263,0,0.209918131558591,0
0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,26.71428571,0,"http://rosettacode.org//wiki/Non-decimal_radices/Output",0.0501505349070284,0,0,0.948175438615206,0.000886540462621683
